Bug ID,"Severity","Priority","Status","Assignee","Reporter","Product","Category","Component","Keywords","Build","Regression","Summary"
2400430,"serious","P1","closed","zhaoli","txiong","VDI","Client Drive Redirection","Windows Client","CART-Sys-Stress",14320054,"No","[Repeat Connection] CDR failed was found while testing  repeated logon-logout testing on VDI"
2400447,"serious","P2","new","yilinw","jinxingh","VDI","Remote Client","web client",,,"---","support domain\username@domain as username field"
2400456,"minor","P1","closed","zji","llv","VDI","RMKS","linux",,14358058,"---","[Linux Client] Client submenu flicks on another monitor when clicking item on client menubar"
2400462,"serious","P1","closed","alanh","ljack","VDI","Blast Integration","Mac Client",,14357116,"---","[New Client] During launching agent desktop, RMKS crash occasionally"
2400463,"critical","P1","closed","achernikov","zlin","VDI","Blast Integration","Win Client","PAfeature-BJauto",14352140,"---","OverlayClientUpdateCrop related tests failed"
2400466,"serious","P2","closed","cn-dev-web","xiyao","VDI","Remote Client","web client",,,"---","After Enable Credential Cleanup_Close, error box will pop up when you launch a desktop next time"
2400504,"serious","P1","closed","joeqiux","pewang","VDI","Multimedia","HTML5 Video Redirection",,14347213,"---","html5 server crash with black screen sometime"
2400541,"serious","P1","closed","myuan","zlin","VDI","Seamless Windows","Windows Client","PAfeature-BJauto",14352581,"---","Horizon client crashed during re-connection stress test"
2400559,"minor","P1","new","ruir","ruir","VDI","Remote Client","android client",,,"---","Tooltips dialog show unexpected after rotating ASUSFlip device in tablet mode"
2400561,"serious","P1","closed","view-android","ruir","VDI","Remote Client","android client",,,"---","Tooltips dialog show unexpected after rotating ASUSFlip device in tablet mode"
2400564,"critical","P1","new","afrederick","joez","VDI","Thirdparty","Other","CART-Interop-found, CART-Interop-Nuance, Healthcare",14352140,"Unknown","[ThinOS] [Nuance] Can not redirect Nuance device into remote DMO app when it is launched on Dell thinOS client device"
2400597,"serious","P2","new","weiy","weiy","VDI","Seamless Windows","Linux Client",,,"---","Host Window Z-order not updated after change guest window Z-order with ALT+F6"
2400648,"serious","P1","new","nge","jizhid","VDI","Virtual Devices","Scanner Redirection","CART-Sys-Stress, HorizonRDSH",14347213,"Unknown","[waiting for dump][DCPN-00057105]Service 'VMware Netlink Session Service' stopped when doing session disconnection-reconnection by Blast+UAG"
2400656,"serious","P2","closed","beiw","renz","VDI","Linux Agent","Core-Agent","triaged",14358885,"---","[Remote App | Beta] Incorrect application size when change task bar size/position"
2400665,"critical","P1","closed","tzhao","yuez","VDI","Remote Client","web client",,14309223,"---","[HTML Access Clipboard] panel free clipboard can't work on Edge"
2400668,"serious","P2","new","appblast-guru","joez","VDI","Blast Protocol","Other","CART-Interop-found, CART-Interop-Nuance, Healthcare, HealthCareCustomer",14352140,"Unknown","[Nuance] [ThinOS] DMO application should not exit after reconnecting to the desktop session from ThinOS client via USB redirection without device split"
2400675,"serious","P1","closed","ksong","songyu","VDI","Linux Agent","Core-Agent","linuxvdi-multiple-session, triaged",14352898,"---","[LinxuVDI]centos6.7 unexpect black screen"
2400679,"serious","P1","closed","wyattx","yues","VDI","Remote Client","wincdk client","CART-Interop-found, CART-Interop-Imprivata, Healthcare",14358617,"---","Cancel connection, Horizon client minimized to sysTray(happend when client launched by Imprivata)"
2400684,"serious","P1","closed","vdi-guru","shawnh","VDI","Linux Agent","Core-Agent","CART-Interop-found",14352890,"Unknown","Unexpected ""Authentication Required"" dialog appears when first connect to RHEL8 VDI"
2400689,"serious","P1","closed","aisajanyan","ljack","VDI","Blast Protocol","Display",,14319838,"---","Blast doesn't respect the display number and size setting from broker admin page"
2400692,"serious","P2","new","yanx","yuez","VDI","Remote Client","web client",,14309223,"Unknown","[HTML access Keyboard] shift key not working when CapLock is ON on Edge"
2400693,"serious","P1","closed","bliu","pewang","VDI","RTAV","Win Agent",,14347213,"---","Only one webcam is available in Win10 WVD agent for multiple webcams device"
2400713,"critical","P1","closed","achernikov","zhangh","VDI","Blast Integration","Linux Client","CART-AIR-Automation",14358058,"Yes","MMR doesn't work on Linux"
2400718,"minor","P2","closed","gsi","wanghelen","VDI","USB Redirection","Win Agent","CART-Interop-found",14358297,"Unknown","[Nuance] Audio device of Nuance PowerMic does not work with DMO app in remote RDSH desktop after USB redirection without split"
2400725,"minor","P2","closed","yanx","yuez","VDI","Remote Client","web client",,14309223,"---","[HTML Access perftracker] The perftracker icon is not responding to mouse on Edge"
2400741,"minor","P2","new","agong","ruir","VDI","Remote Client","android client",,,"---","The logic that return to dashboard after canceling to add a broker"
2400744,"serious","P1","new","appblast-guru","ljack","VDI","Blast Protocol","Performance",,14290804,"---","[Blast Codec] Memory usage for RMKS is larger than before"
2400748,"serious","P1","assigned","keithw","ljack","VDI","Blast Protocol","Performance",,14290804,"---","[Blast Codec] Memory usage for Blast Worker is larger than before"
2400751,"serious","P1","new","appblast-guru","ljack","VDI","Blast Protocol","Other",,14290804,"---","[Blast Codec] Image Quality GPO doesn't work for new Blast Codec"
2400753,"serious","P2","closed","jinxingh","yilinw","VDI","Remote Client","chrome client",,14330028,"---","[Chrome Client] Resolution Hi to Low when application is near maximized the application will change to maximized"
2400756,"serious","P1","new","bentonj","ljack","VDI","Blast Protocol","Other",,14290804,"---","[Blast Codec] [Dynamic Encoder] It should switch from H264 to new Blast codec but not adaptive"
2400769,"serious","P1","closed","yun","shawnh","VDI","Linux Agent","Core-Agent",,14352890,"Unknown","Screen auto fit does not work when connecting to Linux VDI from Android client"
2400781,"serious","P1","closed","beiw","renz","VDI","Linux Agent","Core-Agent","triaged",14358885,"---","[Remote App | Beta] geditor and settings still has rounded corner"
2400916,"critical","P1","closed","hic-dev","kusumai","VDI","Instant Clone","Instant Clone Server","view-ngvc",14329742,"---","Resync failed :Unable to find VM with CloneUUID. Recompose stopped."
2400917,"serious","P1","reopened","yunhaot","kusumai","VDI","Instant Clone","Instant Clone Server","view-ngvc",14329742,"---","Recovery fails for dedicated desktop when original cloning has failed. ""Unable to find VM with CloneUUID. Recompose stopped."""
2401066,"serious","P1","new","katiyara","wsong","VDI","Skype For Business Redirection","SFB Linux Client",,14352584,"---","[VMW-1385]Web camera was shown as 2 identical entries in video device on Redhat 8 Linux kernel 4.10"
2401071,"serious","P1","closed","alanh","chironaka","VDI","Blast Integration","Mac Client",,14363154,"---","[New Client] Cursor not visible after connection (intermittent)"
2401114,"serious","P1","closed","joeqiux","joeqiux","VDI","Multimedia","HTML5 Video Redirection",,14347213,"---","html5 server crash with black screen sometime"
2401137,"serious","P1","closed","ksong","ksong","VDI","Linux Agent","User Experience","triaged",14363474,"Yes","[LinuxVDI]IME redirection failed in linux agent"
2401387,"serious","P1","closed","yun","shawnh","VDI","Linux Agent","Core-Agent","CART-Interop-found",14363473,"Unknown","Black screen is displayed when first connecting to a Linux VDI from Android client"
2401389,"serious","P1","closed","hbai","ljack","VDI","Client Displays","Mac",,14381197,"---","When existing multi-monitor mode, Mac client crashed"
2401406,"serious","P1","closed","appremoting","weiy","VDI","RMKS","linux",,,"---","Color cursor shows filled rectangle with wayland backend"
2401448,"critical","P1","closed","shahsunny","xinshul","VDI","Multimedia","HTML5 Video Redirection","CART-AIR-Automation, cart-st-auto",,"---","[Automation]No image problem with html5mmr videoplayer process not run"
2401492,"serious","P2","closed","jinxingh","yilinw","VDI","Remote Client","web client","CART-AIR-Exploratory,CART-Sys-Stress",14351054,"---","[HTML Access] after login, the <info name=""IP Address""> and <info name=""machine name""> is missing in post xml"
2401538,"serious","P2","closed","afrederick","wanghelen","VDI","Thirdparty","Nuance","Healthcare",14378231,"---","[Nuance]  Nuance PowerMic keys don't work with DMO app in remote VDI desktop when configure USB split on agent and  install extensions on client"
2401553,"serious","P1","closed","qinz","yul","VDI","Remote Client","osx client",,14381200,"No","[Mac] Customize Resolution doesn't work as expected when remote desktop launched as FullScreen/SplitView-mode with Full-Resolution enabled"
2401567,"serious","P1","closed","qinz","yul","VDI","Remote Client","osx client",,14381200,"No","[Mac] Menu Connection->Resolution doesn't appear if changed Resolution as non-Automatic"
2401604,"serious","P1","closed","appblast-guru","psomani","VDI","Blast Protocol","Other","erqe2verify, hze_scale_710",14314866,"Unknown","[Scale+VDI+Blast ] 8/2k -Desktop Connection fails due to Protocol Error Failure on few vm'swith Blast during uptime"
2401613,"serious","P1","closed","alanh","ljack","VDI","Blast Integration","Win Client",,14381282,"---","[New Client] Launch a 100% scale agent with multi-monitor of 200% scale, display mess on the secondary monitor and cannot operate on it"
2401615,"critical","P1","closed","jhuo","joez","VDI","RTAV","Win Agent","CART-Interop-found, Healthcare",14378231,"Unknown","[Nuance] [ThinOS] RTAV nested mode does not work correctly on ThinOS client with Nuance DMO app after redirect PowerMic to 2nd hop by USB split"
2401624,"serious","P2","closed","tzhao","rli","VDI","Remote Client","web client",,14351054,"No","508: an error on Sidebar while detecting with Wave"
2401634,"serious","P1","closed","qinz","yul","VDI","Remote Client","osx client",,14381200,"No","[Customize Scaling]Duplicate mouse pointer appears when launched remote desktop with Scaling more than 300%"
2401681,"serious","P1","closed","shuaibingw","shuaibingw","VDI","Remote Client","lx client",,14323406,"---","[Linux Client]hclin crashes down when it is launched from command line with the parameter --fullscreen"
2401696,"critical","P1","closed","alanh","ljack","VDI","Blast Integration","Linux Client",,14381223,"Yes","RMKS crash when enable relative mouse"
2401714,"serious","P1","closed","xiyao","tingting","VDI","Remote Client","web client",,14351054,"---","[VADC]No response when log out from sidebar"
2401729,"critical","P1","closed","linz","zhangh","VDI","USB Redirection","Linux Client","CART-AIR-Automation",14378482,"---","Hit core dump during BATS."
2401780,"serious","P1","closed","vjiang","rli","VDI","Blast Integration","Collaboration",,14381282,"---","WS1: shadow session URI should use WS1 host as server address if the session is launched from WS1"
2401820,"serious","P1","resolved","npakrasi","ljack","VDI","Documentation","VDI Release Notes","RNA-documented",14381282,"---","[Blast Codec] Performance is not good with 4 monitors (3 x 4K monitors + 1 1k monitor) and FPS is much lower with single 4K monitor if playing video in maximized player window"
2401833,"serious","P2","closed","jinxingh","yilinw","VDI","Remote Client","web client",,,"---","[Chrome Client] re-Launch a application which is maximized, the application is not in maximized state"
2402026,"serious","P1","new","blast-networking-sensei","presslerv","VDI","Blast Networking","vVC (VMware Virtual Channels)","found-by-benev",,"---","[BENeV][Vvc] Crash within VvcSessionPerfUpdateCb"
2402166,"serious","P1","closed","alanh","kli","VDI","Blast Integration","Win Client",,,"---","remotemks and MediaProvider dmps when disconnecting wireless network"
2402275,"catastrophic","P1","closed","alanh","huanguoz","VDI","Blast Integration","Win Client","CART-AIR-Automation, mustfix, USB-others",14385794,"Yes","[New Client]USB redirection failed on Win7 client"
2402284,"minor","P2","closed","shuaibingw","shuaibingw","VDI","Remote Client","lx client",,14381223,"---","[Linux Client][Command Line Parameter]--desktopSize=W*H does not take effect"
2402291,"serious","P1","new","appblast-guru","nsun","VDI","Blast Protocol","Display",,14389522,"No","Agent had green background on UWP client with BLAST (Client on ARM device : HP envy x12)"
